id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,country
,Manafwa,7030362,9,372,12.4,0.7258065,3.629032,5,12,2014-04--16,2015-06--08,2
,Manafwa,7030363,6,240,8,0.75,3.75,5,13,2014-04--16,2015-05--12,2
,Manafwa,7030364,8,298,9.933333,0.8053691,4.026846,3,12,2014-07--19,2015-05--13,2
,Manafwa,7030365,9,397,13.23333,0.6801007,3.400504,4,13,2014-04--11,2015-05--13,2
,Manafwa,7030366,7,373,12.43333,0.5630027,2.815013,5,10,2014-04--15,2015-06--08,2
,Manafwa,7030367,8,372,12.4,0.6451613,3.225807,4,11,2014-04--16,2015-04--23,2
,Manafwa,7030368,8,291,9.7,0.8247423,4.123711,3,12,2014-07--22,2015-05--09,2
,Manafwa,7030369,11,383,12.76667,0.8616188,4.308094,5,15,2014-05--28,2015-06--20,2
,Manafwa,7030370,12,382,12.73333,0.9424084,4.712042,4,16,2014-05--29,2015-06--15,2
,Manafwa,7030371,8,259,8.633333,0.9266409,4.633204,6,20,2014-05--29,2015-06--15,2
,Manafwa,7030372,12,382,12.73333,0.9424084,4.712042,4,16,2014-05--29,2015-06--15,2
,Manafwa,7030373,12,377,12.56667,0.9549072,4.774536,4,16,2014-06--04,2015-06--16,2
,Manafwa,7030374,12,341,11.36667,1.055718,5.278592,4,16,2014-07--10,2015-06--16,2
,Manafwa,7030375,12,341,11.36667,1.055718,5.278592,4,16,2014-07--10,2015-06--16,2
,Manafwa,7030376,10,340,11.33333,0.8823529,4.411765,4,14,2014-07--11,2015-06--16,2
,Manafwa,7030377,8,340,11.33333,0.7058824,3.529412,3,12,2014-07--11,2015-06--16,2
,Manafwa,7030378,12,341,11.36667,1.055718,5.278592,4,16,2014-07--10,2015-06--16,2
,Manafwa,7030379,10,341,11.36667,0.8797654,4.398827,4,14,2014-07--10,2015-06--16,2
,Manafwa,7030380,11,377,12.56667,0.8753316,4.376658,4,15,2014-06--04,2015-06--16,2
,Manafwa,7030381,12,371,12.36667,0.9703504,4.851752,4,16,2014-06--02,2015-06--08,2
,Manafwa,7030382,12,382,12.73333,0.9424084,4.712042,4,16,2014-05--30,2015-06--16,2
,Manafwa,7030383,10,405,13.5,0.7407407,3.703704,5,14,2014-05--07,2015-06--16,2
,Manafwa,7030384,20,386,12.86667,1.554404,7.772021,7,24,2014-05--30,2015-06--23,2
,Manafwa,7030385,12,378,12.6,0.9523809,4.761905,5,20,2014-06--02,2015-06--16,2
,Manafwa,7030386,11,370,12.33333,0.8918919,4.459459,4,15,2014-05--30,2015-06--04,2
,Manafwa,7030387,4,383,12.76667,0.3133159,1.56658,2,8,2014-05--29,2015-06--16,2
,Manafwa,7030388,12,383,12.76667,0.9399478,4.699739,4,16,2014-05--21,2015-06--08,2
,Manafwa,7030389,,,,,,1,4,2014-05--22,2014-05--22,2
,Manafwa,7030390,7.9,387,12.9,0.6124032,3.062016,4,10.4,2014-05--28,2015-06--19,2
,Manafwa,7030391,9,394,13.13333,0.6852792,3.426396,4,13,2014-05--21,2015-06--19,2
,Manafwa,7030392,10,384,12.8,0.78125,3.90625,4,14,2014-05--28,2015-06--16,2
,Manafwa,7030393,12,374,12.46667,0.9625669,4.812834,5,16,2014-05--28,2015-06--30,2
,Manafwa,7030394,12,331,11.03333,1.087613,5.438066,4,16,2014-07--10,2015-06--06,2
,Manafwa,7030396,16,391,13.03333,1.227621,6.138107,5,20,2014-05--09,2015-06--04,2
,Manafwa,7030397,8,242,8.066667,0.9917355,4.958678,3,12,2014-06--16,2015-02--13,2
,Manafwa,7030398,8,238,7.933333,1.008403,5.042017,3,12,2014-06--17,2015-02--10,2
,Manafwa,7030399,8,244,8.133333,0.9836066,4.918033,3,12,2014-06--14,2015-02--13,2
,Manafwa,7030400,7,282,9.4,0.7446809,3.723404,3,11,2014-05--13,2015-02--19,2
,Manafwa,7030401,16,284,9.466666,1.690141,8.450705,5,20,2014-05--12,2015-02--20,2
,Manafwa,7030402,8,276,9.2,0.8695652,4.347826,3,12,2014-05--13,2015-02--13,2
,Manafwa,7030403,8,282,9.4,0.8510638,4.255319,4,16,2014-05--12,2015-02--19,2
,Manafwa,7030404,6,248,8.266666,0.7258065,3.629032,3,10,2014-06--16,2015-02--19,2
,Manafwa,7030406,8,247,8.233334,0.9716599,4.858299,3,12,2014-06--17,2015-02--19,2
,Manafwa,7030407,5,283,9.433333,0.5300353,2.650177,3,11,2014-05--12,2015-02--19,2
,Manafwa,7030408,7,241,8.033334,0.8713692,4.356846,4,15,2014-06--16,2015-02--14,2
,Manafwa,7030409,7,237,7.9,0.8860759,4.430379,3,11,2014-06--21,2015-02--13,2
,Manafwa,7030410,3,102,3.4,0.8823529,4.411765,2,7,2014-06--13,2014-09--23,2
,Manafwa,7030411,7,266,8.866667,0.7894737,3.947368,3,11,2014-06--11,2015-03--04,2
,Manafwa,7030412,8,266,8.866667,0.9022557,4.511278,3,12,2014-06--11,2015-03--04,2
,Manafwa,7030413,7,259,8.633333,0.8108108,4.054054,3,11,2014-06--11,2015-02--25,2
,Manafwa,7030414,4,140,4.666667,0.8571429,4.285714,2,7,2014-10--08,2015-02--25,2
,Manafwa,7030415,12,405,13.5,0.8888889,4.444445,4,16,2014-06--11,2015-07--21,2
,Manafwa,7030416,8,258,8.6,0.9302325,4.651163,3,12,2014-06--12,2015-02--25,2
,Manafwa,7030417,11.9,404,13.46667,0.8836634,4.418317,5,14.4,2014-06--12,2015-07--21,2
,Manafwa,7030418,12,405,13.5,0.8888889,4.444445,4,16,2014-06--11,2015-07--21,2
,Manafwa,7030420,10,376,12.53333,0.7978723,3.989362,6,18,2014-04--14,2015-08--25,2
,Manafwa,7030421,14.4,484,16.13333,0.892562,4.46281,5,17,2014-04--22,2015-08--19,2
,Manafwa,7030422,11.5,368,12.26667,0.9375,4.6875,6,18,2014-04--22,2015-08--19,2
,Manafwa,7030423,14,494,16.46667,0.8502024,4.251012,5,17,2014-04--14,2015-08--21,2
,Manafwa,7030424,7,397,13.23333,0.5289673,2.644836,6,15,2014-04--09,2015-08--18,2
,Manafwa,7030426,14,492,16.4,0.8536586,4.268293,5,18,2014-04--15,2015-08--20,2
,Manafwa,7030427,14,493,16.43333,0.851927,4.259635,5,18,2014-04--14,2015-08--20,2
,Manafwa,7030428,13,494,16.46667,0.7894737,3.947368,5,17,2014-04--14,2015-08--21,2
,Manafwa,7030429,12,400,13.33333,0.9,4.5,4,16,2014-07--15,2015-08--19,2
,Manafwa,7030430,12.7,483,16.1,0.7888198,3.944099,5,15.2,2014-04--22,2015-08--18,2
,Manafwa,7030431,14,483,16.1,0.8695652,4.347826,5,18,2014-04--22,2015-08--18,2
,Manafwa,7030432,20,484,16.13333,1.239669,6.198347,7,24,2014-04--22,2015-08--19,2
,Manafwa,7030433,2,92,3.066667,0.6521739,3.26087,3,6,2014-04--14,2015-05--11,2
,Manafwa,7030434,13,494,16.46667,0.7894737,3.947368,5,16,2014-04--14,2015-08--21,2
,Manafwa,7030435,10,397,13.23333,0.7556675,3.778337,5,16,2014-04--09,2015-05--12,2
,Manafwa,7030436,14,502,16.73333,0.8366534,4.183267,5,18,2014-04--09,2015-08--24,2
,Manafwa,7030437,10,384,12.8,0.78125,3.90625,4,14,2014-04--23,2015-05--12,2
,Manafwa,7030438,14,502,16.73333,0.8366534,4.183267,5,18,2014-04--09,2015-08--24,2
,Manafwa,7030439,12,404,13.46667,0.8910891,4.455446,4,16,2014-07--16,2015-08--24,2
,Manafwa,7030440,7.5,234,7.8,0.9615384,4.807692,3,10,2014-04--23,2014-12--13,2
,Manafwa,7030441,22,502,16.73333,1.314741,6.573705,8,26,2014-04--09,2015-08--24,2
,Manafwa,7030442,14,489,16.3,0.8588957,4.294478,5,18,2014-04--23,2015-08--25,2
,Manafwa,7030443,16,398,13.26667,1.20603,6.03015,6,20,2014-04--09,2015-05--12,2
,Manafwa,7030444,14,502,16.73333,0.8366534,4.183267,5,18,2014-04--09,2015-08--24,2
,Manafwa,7030445,10,423,14.1,0.7092198,3.546099,5,14,2014-06--23,2015-08--20,2
,Manafwa,7030446,16.7,503,16.76667,0.9960239,4.98012,6,19.2,2014-04--10,2015-08--26,2
,Manafwa,7030447,8,373,12.43333,0.6434316,3.217158,4,12,2014-04--16,2015-04--24,2
,Manafwa,7030448,11,374,12.46667,0.8823529,4.411765,9,25,2014-04--09,2015-05--16,2
,Manafwa,7030449,11.5,378,12.6,0.9126984,4.563492,4,14,2014-04--10,2015-04--23,2
,Manafwa,7030450,8.7,378,12.6,0.6904762,3.452381,4,11.2,2014-04--10,2015-04--23,2
,Manafwa,7030451,10,379,12.63333,0.7915567,3.957784,4,14,2014-04--09,2015-04--23,2
,Manafwa,7030452,12,378,12.6,0.9523809,4.761905,5,16,2014-04--10,2015-04--23,2
,Manafwa,7030453,7.5,285,9.5,0.7894737,3.947369,3,10,2014-07--14,2015-04--25,2
,Manafwa,7030454,13.4,496,16.53333,0.8104839,4.052419,5,16.2,2014-04--11,2015-08--20,2
,Manafwa,7030455,8.4,494,16.46667,0.5101214,2.550607,4,11.2,2014-04--11,2015-08--18,2
,Manafwa,7030456,14,496,16.53333,0.8467742,4.233871,5,18,2014-04--16,2015-08--25,2
,Manafwa,7030457,10,383,12.76667,0.7832898,3.916449,4,14,2014-04--23,2015-05--11,2
,Manafwa,7030458,14,495,16.5,0.8484849,4.242424,5,17,2014-04--16,2015-08--24,2
,Manafwa,7030460,12,402,13.4,0.8955224,4.477612,4,16,2014-07--15,2015-08--21,2
,Manafwa,7030461,15.2,501,16.7,0.9101796,4.550898,5,18,2014-04--11,2015-08--25,2
,Manafwa,7030462,16,400,13.33333,1.2,6,5,20,2014-07--16,2015-08--20,2
,Manafwa,7030463,12,385,12.83333,0.935065,4.675325,4,16,2014-05--09,2015-05--29,2
,Manafwa,7030464,9.5,385,12.83333,0.7402598,3.701299,4,12,2014-05--09,2015-05--29,2
,Manafwa,7030465,12,378,12.6,0.9523809,4.761905,4,16,2014-05--14,2015-05--27,2
,Manafwa,7030466,12,378,12.6,0.9523809,4.761905,4,16,2014-05--14,2015-05--27,2
,Manafwa,7030467,9.4,383,12.76667,0.7362924,3.681462,3,12,2014-05--09,2015-05--27,2
,Manafwa,7030468,10,381,12.7,0.7874016,3.937008,4,14,2014-05--12,2015-05--28,2
,Manafwa,7030469,10,381,12.7,0.7874016,3.937008,4,14,2014-05--12,2015-05--28,2
,Manafwa,7030470,12,382,12.73333,0.9424084,4.712042,4,16,2014-05--12,2015-05--29,2
,Manafwa,7030471,11,380,12.66667,0.868421,4.342105,4,15,2014-05--13,2015-05--28,2
,Manafwa,7030473,8,287,9.566667,0.836237,4.181185,3,12,2014-05--13,2015-02--24,2
,Manafwa,7030474,12,384,12.8,0.9375,4.6875,4,16,2014-05--09,2015-05--28,2
,Manafwa,7030475,12,381,12.7,0.9448819,4.72441,4,16,2014-05--12,2015-05--28,2
,Manafwa,7030476,10,381,12.7,0.7874016,3.937008,4,14,2014-05--13,2015-05--29,2
,Manafwa,7030477,12,380,12.66667,0.9473684,4.736842,4,16,2014-05--13,2015-05--28,2
,Manafwa,7030478,5.5,384,12.8,0.4296875,2.148438,2,8,2014-05--14,2015-06--02,2
,Manafwa,7030480,8,384,12.8,0.625,3.125,3,12,2014-05--14,2015-06--02,2
,Manafwa,7030481,9.5,281,9.366667,1.014235,5.071175,4,16,2014-05--14,2015-02--21,2
,Manafwa,7030482,7.5,384,12.8,0.5859375,2.929688,3,10,2014-05--14,2015-06--02,2
,Manafwa,7030483,5,383,12.76667,0.3916449,1.958225,4,9,2014-05--08,2015-06--04,2
,Manafwa,7030484,,,,,,1,4,2014-08--05,2014-08--05,2
,Manafwa,7030485,9,386,12.86667,0.6994818,3.497409,5,12,2014-05--07,2015-06--04,2
,Manafwa,7030486,9,386,12.86667,0.6994818,3.497409,6,17,2014-05--05,2015-06--04,2
,Manafwa,7030487,9,386,12.86667,0.6994818,3.497409,5,13,2014-05--07,2015-06--05,2
,Manafwa,7030488,9,387,12.9,0.6976745,3.488372,5,13,2014-05--05,2015-06--05,2
,Manafwa,7030489,5,276,9.2,0.5434783,2.717391,5,12,2014-05--05,2015-05--27,2
,Manafwa,7030490,7,275,9.166667,0.7636364,3.818182,6,17,2014-05--09,2015-05--28,2
,Manafwa,7030491,9,384,12.8,0.703125,3.515625,6,13,2014-05--07,2015-07--22,2
,Manafwa,7030492,11,405,13.5,0.8148148,4.074074,6,14,2014-04--16,2015-06--04,2
,Manafwa,7030494,9,384,12.8,0.703125,3.515625,4,13,2014-05--07,2015-05--26,2
,Manafwa,7030496,8,354,11.8,0.6779661,3.389831,4,11,2014-05--07,2015-04--26,2
,Manafwa,7030497,9,388,12.93333,0.6958763,3.479382,4,13,2014-05--02,2015-05--25,2
,Manafwa,7030498,9,394,13.13333,0.6852792,3.426396,5,13,2014-04--29,2015-07--22,2
,Manafwa,7030499,11,389,12.96667,0.8483291,4.241645,5,15,2014-05--06,2015-05--30,2
,Manafwa,7030500,14,373,12.43333,1.126005,5.630027,5,18,2014-05--08,2015-05--16,2
,Manafwa,7030501,13,454,15.13333,0.8590308,4.295154,5,17,2014-05--08,2015-08--05,2
,Manafwa,7030502,8,382,12.73333,0.6282722,3.141361,5,12,2014-05--06,2015-05--23,2
,Manafwa,7030503,6,393,13.1,0.4580153,2.290076,3,10,2014-05--08,2015-06--05,2
,Manafwa,7030504,15,454,15.13333,0.9911894,4.955947,6,19,2014-05--08,2015-08--05,2
,Manafwa,7030505,15,453,15.1,0.9933774,4.966887,7,21,2014-05--08,2015-08--05,2
,Manafwa,7030506,9,389,12.96667,0.6940874,3.470437,5,12,2014-05--02,2015-06--02,2
,Manafwa,7030507,10,389,12.96667,0.7712082,3.856041,5,14,2014-05--02,2015-06--02,2
,Manafwa,7030508,11,387,12.9,0.8527132,4.263566,7,17,2014-04--29,2015-05--30,2
,Manafwa,7030509,11,381,12.7,0.8661417,4.330709,5,15,2014-05--06,2015-05--22,2
,Manafwa,7030510,11,417,13.9,0.7913669,3.956835,7,18,2014-01--06,2015-05--22,2
,Manafwa,7030511,16,384,12.8,1.25,6.25,8,21,2014-04--29,2015-05--30,2
,Manafwa,7030512,8,387,12.9,0.620155,3.100775,5,12,2014-05--05,2015-06--02,2
,Manafwa,7030513,12,388,12.93333,0.927835,4.639175,6,15,2014-04--29,2015-05--30,2
,Manafwa,7030514,9,387,12.9,0.6976745,3.488372,5,13,2014-05--05,2015-06--04,2
,Manafwa,7030515,9,387,12.9,0.6976745,3.488372,4,13,2014-05--05,2015-05--27,2
,Manafwa,7030516,10,382,12.73333,0.7853403,3.926702,4,14,2014-05--08,2015-05--25,2
,Manafwa,7030517,6,280,9.333333,0.6428572,3.214286,4,10,2014-04--29,2015-05--25,2
,Manafwa,7030518,6,388,12.93333,0.4639175,2.319588,4,10,2014-04--29,2015-05--22,2
,Manafwa,7030519,6,393,13.1,0.4580153,2.290076,4,10,2014-04--29,2015-05--27,2
,Manafwa,7030520,9,388,12.93333,0.6958763,3.479382,5,13,2014-05--02,2015-06--02,2
,Manafwa,7030521,10,388,12.93333,0.7731959,3.865979,4,14,2014-05--02,2015-05--25,2
,Manafwa,7030522,7.5,308,10.26667,0.7305195,3.652597,5,16,2014-05--28,2015-07--14,2
,Manafwa,7030523,11.5,412,13.73333,0.8373786,4.186893,4,16,2014-05--28,2015-07--14,2
,Manafwa,7030524,4,39,1.3,3.076923,15.38462,3,8,2015-03--30,2015-07--15,2
,Manafwa,7030525,11.5,413,13.76667,0.8353511,4.176755,4,16,2014-05--28,2015-07--15,2
,Manafwa,7030527,7,303,10.1,0.6930693,3.465346,4,11,2014-06--02,2015-04--16,2
,Manafwa,7030528,12,412,13.73333,0.8737864,4.368932,5,16,2014-05--28,2015-08--22,2
,Manafwa,7030529,16,414,13.8,1.15942,5.797101,5,20,2014-05--26,2015-07--14,2
,Manafwa,7030530,8,304,10.13333,0.7894737,3.947369,5,16,2014-05--30,2015-07--15,2
,Manafwa,7030531,8,307,10.23333,0.781759,3.908795,5,16,2014-05--30,2015-07--18,2
,Manafwa,7030532,4,308,10.26667,0.3896104,1.948052,4,12,2014-05--28,2015-07--14,2
,Manafwa,7030533,5,307,10.23333,0.4885993,2.442997,5,13,2014-05--30,2015-07--16,2
,Manafwa,7030534,12,409,13.63333,0.8801956,4.400978,4,16,2014-06--02,2015-07--16,2
,Manafwa,7030535,12,415,13.83333,0.8674699,4.337349,4,16,2014-05--29,2015-07--18,2
,Manafwa,7030536,11,382,12.73333,0.8638743,4.319372,4,15,2014-05--12,2015-05--29,2
,Manafwa,7030537,10,380,12.66667,0.7894737,3.947368,5,16,2014-05--13,2015-05--29,2
,Manafwa,7030538,8,382,12.73333,0.6282722,3.141361,3,12,2014-05--12,2015-05--29,2
,Manafwa,7030539,11,381,12.7,0.8661417,4.330709,4,15,2014-05--13,2015-05--29,2
,Manafwa,7030540,8,380,12.66667,0.6315789,3.157895,4,12,2014-05--13,2015-05--28,2
,Manafwa,7030541,11.5,380,12.66667,0.9078947,4.539474,5,20,2014-05--12,2015-05--28,2
,Manafwa,7030542,8,381,12.7,0.6299213,3.149606,4,12,2014-05--12,2015-05--28,2
,Manafwa,7030543,11,381,12.7,0.8661417,4.330709,4,15,2014-05--12,2015-05--28,2
,Manafwa,7030544,8,380,12.66667,0.6315789,3.157895,4,12,2014-05--13,2015-05--28,2
,Manafwa,7030545,11,381,12.7,0.8661417,4.330709,4,15,2014-05--12,2015-05--28,2
,Manafwa,7030546,12,381,12.7,0.9448819,4.72441,4,16,2014-05--12,2015-05--28,2
,Manafwa,7030547,13,382,12.73333,1.020942,5.104712,5,17,2014-05--08,2015-05--25,2
,Manafwa,7030548,10,382,12.73333,0.7853403,3.926702,4,14,2014-05--08,2015-05--25,2
,Manafwa,7030549,10,383,12.76667,0.7832898,3.916449,4,14,2014-05--08,2015-05--26,2
,Manafwa,7030550,11,369,12.3,0.8943089,4.471545,4,15,2014-05--21,2015-05--25,2
,Manafwa,7030551,10,383,12.76667,0.7832898,3.916449,4,14,2014-05--08,2015-05--26,2
,Manafwa,7030552,10.5,363,12.1,0.8677686,4.338843,4,15,2014-05--27,2015-05--25,2
,Manafwa,7030553,7,206,6.866667,1.019417,5.097087,4,11,2014-10--31,2015-08--06,2
,Manafwa,7030554,6,288,9.6,0.625,3.125,5,14,2014-05--08,2015-05--26,2
,Manafwa,7030555,20,405,13.5,1.481481,7.407407,8,28,2014-04--10,2015-05--22,2
,Manafwa,7030557,11,378,12.6,0.8730158,4.365079,5,15,2014-05--09,2015-05--22,2
,Manafwa,7030558,12,373,12.43333,0.9651474,4.825737,4,16,2014-05--14,2015-05--22,2
,Manafwa,7030559,12,373,12.43333,0.9651474,4.825737,4,16,2014-05--27,2015-06--04,2
,Manafwa,7030560,9,376,12.53333,0.7180851,3.590425,4,13,2014-05--16,2015-05--27,2
,Manafwa,7030561,10,376,12.53333,0.7978723,3.989362,4,14,2014-05--16,2015-05--27,2
,Manafwa,7030562,9.5,382,12.73333,0.7460733,3.730366,4,14,2014-05--16,2015-06--02,2
,Manafwa,7030563,11,382,12.73333,0.8638743,4.319372,4,15,2014-05--16,2015-06--02,2
,Manafwa,7030564,11,382,12.73333,0.8638743,4.319372,5,15,2014-05--16,2015-06--25,2
,Manafwa,7030565,8,268,8.933333,0.8955224,4.477612,5,16,2014-05--27,2015-06--04,2
,Manafwa,7030566,9,376,12.53333,0.7180851,3.590425,4,13,2014-05--16,2015-05--27,2
,Manafwa,7030567,6,274,9.133333,0.6569343,3.284672,5,14,2014-05--20,2015-06--04,2
,Manafwa,7030568,10,380,12.66667,0.7894737,3.947368,4,14,2014-05--20,2015-06--04,2
,Manafwa,7030569,11,381,12.7,0.8661417,4.330709,4,15,2014-05--20,2015-06--05,2
,Manafwa,7030570,10,378,12.6,0.7936507,3.968254,4,14,2014-05--23,2015-06--05,2
,Manafwa,7030571,10,384,12.8,0.78125,3.90625,4,14,2014-05--23,2015-06--11,2
,Manafwa,7030572,11,384,12.8,0.859375,4.296875,4,15,2014-05--23,2015-06--11,2
,Manafwa,7030573,12,384,12.8,0.9375,4.6875,4,16,2014-05--23,2015-06--11,2
,Manafwa,7030574,10,373,12.43333,0.8042895,4.021448,4,14,2014-05--22,2015-05--30,2
,Manafwa,7030575,11,371,12.36667,0.8894879,4.447439,5,19,2014-05--22,2015-05--29,2
,Manafwa,7030577,8,373,12.43333,0.6434316,3.217158,4,12,2014-05--22,2015-08--27,2
,Manafwa,7030578,11,372,12.4,0.8870968,4.435484,5,19,2014-05--22,2015-05--30,2
,Manafwa,7030579,15,336,11.2,1.339286,6.696429,5,19,2014-06--27,2015-05--29,2
,Manafwa,7030580,14,406,13.53333,1.034483,5.172414,6,17,2014-04--22,2015-06--02,2
,Manafwa,7030581,7,289,9.633333,0.7266436,3.633218,5,14,2014-05--14,2015-06--02,2
,Manafwa,7030582,12,373,12.43333,0.9651474,4.825737,4,16,2014-05--14,2015-05--22,2
,Manafwa,7030583,10,379,12.63333,0.7915567,3.957784,4,14,2014-05--09,2015-05--23,2
,Manafwa,7030584,12,378,12.6,0.9523809,4.761905,4,16,2014-05--09,2015-05--22,2
,Manafwa,7030585,10,379,12.63333,0.7915567,3.957784,4,14,2014-05--09,2015-05--23,2
,Manafwa,7030586,8,286,9.533334,0.8391608,4.195804,8,22,2014-05--14,2015-08--27,2
,Manafwa,7030587,8,379,12.63333,0.6332454,3.166227,3,12,2014-05--09,2015-05--23,2
,Manafwa,7030588,,,,,,1,4,2015-07--28,2015-07--28,2
,Manafwa,7030589,12,421,14.03333,0.8551069,4.275535,4,16,2014-06--02,2015-07--28,2
,Manafwa,7030590,4,172,5.733333,0.6976745,3.488372,2,8,2014-06--05,2014-11--24,2
,Manafwa,7030593,11.5,412,13.73333,0.8373786,4.186893,4,16,2014-06--04,2015-07--21,2
,Manafwa,7030594,12,410,13.66667,0.8780488,4.390244,4,16,2014-06--06,2015-07--21,2
,Manafwa,7030595,12,238,7.933333,1.512605,7.563025,4,16,2014-11--11,2015-07--07,2
,Manafwa,7030596,11,398,13.26667,0.8291457,4.145729,4,15,2014-06--05,2015-07--08,2
,Manafwa,7030597,12,392,13.06667,0.9183673,4.591836,4,16,2014-06--10,2015-07--07,2
,Manafwa,7030598,12,392,13.06667,0.9183673,4.591836,5,16,2014-06--10,2015-07--18,2
,Manafwa,7030600,8,228,7.6,1.052632,5.263158,3,12,2014-11--22,2015-07--08,2
,Manafwa,7030601,,,,,,3,6,2014-06--02,2015-07--28,2
,Manafwa,7030603,16,418,13.93333,1.148325,5.741627,5,20,2014-05--28,2015-07--20,2
,Manafwa,7030604,12,411,13.7,0.8759124,4.379562,4,16,2014-06--04,2015-07--20,2
,Manafwa,7030605,8,307,10.23333,0.781759,3.908795,5,16,2014-06--04,2015-07--20,2
,Manafwa,7030606,8,411,13.7,0.5839416,2.919708,3,12,2014-06--04,2015-07--20,2
,Manafwa,7030607,10,333,11.1,0.9009008,4.504504,7,18,2014-06--04,2015-08--17,2
,Manafwa,7030608,9.5,272,9.066667,1.047794,5.238971,5,16,2014-06--05,2015-08--14,2
,Manafwa,7030609,4,283,9.433333,0.4240283,2.120142,2,8,2014-09--26,2015-07--06,2
,Manafwa,7030610,8,276,9.2,0.8695652,4.347826,3,12,2014-06--06,2015-03--09,2
,Manafwa,7030612,,,,,,1,4,2014-06--06,2014-06--06,2
,Manafwa,7030613,2.5,111,3.7,0.6756757,3.378378,2,5,2014-06--06,2014-09--25,2
,Manafwa,7030614,0.5,42,1.4,0.3571429,1.785714,3,3.4,2014-04--24,2014-09--25,2
,Manafwa,7030615,4.5,111,3.7,1.216216,6.081081,3,11,2014-06--05,2014-09--25,2
,Manafwa,7030616,4,62,2.066667,1.935484,9.67742,2,7,2014-09--26,2014-11--27,2
,Manafwa,7030617,4.5,112,3.733333,1.205357,6.026786,2,7,2014-06--06,2014-09--26,2
,Manafwa,7030618,2,111,3.7,0.5405405,2.702703,3,6,2014-06--06,2015-07--29,2
,Manafwa,7030619,4,113,3.766667,1.061947,5.309734,2,8,2014-06--06,2014-09--27,2
,Manafwa,7030620,4,280,9.333333,0.4285714,2.142857,2,8,2014-09--30,2015-07--07,2
,Manafwa,7030621,8,396,13.2,0.6060606,3.030303,3,12,2014-06--06,2015-07--07,2
,Manafwa,7030622,12,423,14.1,0.8510638,4.255319,4,16,2014-05--10,2015-07--07,2
,Manafwa,7030623,5.5,116,3.866667,1.422414,7.112069,2,8,2014-06--06,2014-09--30,2
,Manafwa,7030624,8,392,13.06667,0.6122449,3.061224,3,12,2014-06--10,2015-07--07,2
,Manafwa,7030625,4.5,113,3.766667,1.19469,5.973451,2,7,2014-06--06,2014-09--27,2
,Manafwa,7030626,11,423,14.1,0.7801418,3.900709,4,15,2014-05--10,2015-07--07,2
,Manafwa,7030627,,,,,,1,4,2014-10--03,2014-10--03,2
,Manafwa,7030628,4,112,3.733333,1.071429,5.357142,2,8,2014-06--10,2014-09--30,2
,Manafwa,7030629,12,342,11.4,1.052632,5.263158,4,16,2014-06--12,2015-05--20,2
,Manafwa,7030630,9,355,11.83333,0.7605634,3.802817,4,13,2014-06--11,2015-06--01,2
,Manafwa,7030631,6,241,8.033334,0.7468879,3.73444,3,10,2014-10--03,2015-06--01,2
,Manafwa,7030632,11,356,11.86667,0.9269663,4.634831,4,15,2014-06--10,2015-06--01,2
,Manafwa,7030633,,,,,,1,4,2014-06--11,2014-06--11,2
,Manafwa,7030634,11,355,11.83333,0.9295775,4.647887,4,15,2014-06--11,2015-06--01,2
,Manafwa,7030637,6,404,13.46667,0.4455446,2.227723,4,10,2014-06--28,2015-08--07,2
,Manafwa,7030638,8,404,13.46667,0.5940594,2.970297,4,12,2014-06--28,2015-08--07,2
,Manafwa,7030639,8,414,13.8,0.5797101,2.898551,4,12,2014-06--18,2015-08--07,2
,Manafwa,7030640,12,450,15,0.8,4,5,16,2014-05--13,2015-08--07,2
,Manafwa,7030641,8,402,13.4,0.597015,2.985075,3,12,2014-06--23,2015-07--30,2
,Manafwa,7030642,4,404,13.46667,0.2970297,1.485149,3,8,2014-06--23,2015-08--10,2
,Manafwa,7030643,3,123,4.1,0.7317073,3.658537,3,7,2014-06--24,2015-08--10,2
,Manafwa,7030644,12,441,14.7,0.8163266,4.081633,5,16,2014-05--17,2015-08--10,2
,Manafwa,7030645,4,137,4.566667,0.8759124,4.379562,2,8,2015-03--16,2015-07--31,2
,Manafwa,7030646,7,402,13.4,0.5223881,2.61194,4,11,2014-07--02,2015-08--11,2
,Manafwa,7030647,8,441,14.7,0.5442177,2.721088,4,12,2014-05--24,2015-08--11,2
,Manafwa,7030648,8,403,13.43333,0.5955335,2.977667,4,12,2014-06--24,2015-08--10,2
,Manafwa,7030649,4,413,13.76667,0.2905569,1.452785,3,8,2014-06--18,2015-08--06,2
,Manafwa,7030650,8,409,13.63333,0.5867971,2.933985,4,12,2014-06--18,2015-08--10,2
,Manafwa,7030651,8,409,13.63333,0.5867971,2.933985,4,12,2014-06--18,2015-08--10,2
,Manafwa,7030652,4,118,3.933333,1.016949,5.084746,3,8,2014-06--25,2015-08--08,2
,Manafwa,7030653,8,409,13.63333,0.5867971,2.933985,4,12,2014-06--25,2015-08--11,2
,Manafwa,7030654,4,97,3.233333,1.237113,6.185567,3,8,2014-06--25,2015-08--08,2
,Manafwa,7030655,8,401,13.36667,0.5985037,2.992518,4,12,2014-06--24,2015-07--31,2
,Manafwa,7030656,6,400,13.33333,0.45,2.25,4,10,2014-06--25,2015-07--31,2
