id,t011_prgrm,pass_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,Busia,1,,1,,,1,,3,3,,10.25,1,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,3.5,,1,5,2015,20may2015
,Busia,1,,,,,1,,3,3,,10.5,1,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,13,1,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,10.25,1,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,3.25,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,,11.25,1,1,2,2015,23-Feb-15
,Busia,0,,1,,,1,,3,3,9,9.75,,1,2,2015,27-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,,1,1,1,,3,3,,65,1,1,2,2015,23-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,23-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,32.5,1,1,3,2015,07mar2015
,Busia,1,,,,,1,,3,2,,30,1,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,45,1,1,3,2015,07mar2015
,Busia,1,,1,,,1,,3,3,,11.25,1,1,3,2015,08mar2015
,Busia,0,,1,,,1,,2,3,,7.5,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,1,,1,,,1,,3,3,,11.25,1,1,3,2015,07mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,1,,1,,,1,,3,3,,12.75,1,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,08mar2015
,Busia,0,,1,,,1,,3,3,9,3.75,,1,3,2015,08mar2015
,Busia,0,1,1,,,0,,,,,,,1,3,2015,08mar2015
,Busia,1,,,,,1,,3,3,,20,1,1,5,2015,20may2015
,Busia,1,,,,,1,,3,3,,18,1,1,5,2015,20may2015
,Busia,1,,,,,1,,3,3,,16,1,1,5,2015,20may2015
,Busia,1,,,,,1,,3,3,,40,1,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,52.5,1,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,,30,1,1,2,2015,26-Feb-15
,Busia,0,,1,,,1,,3,3,,6,,1,3,2015,05mar2015
,Busia,1,,1,,,1,,3,3,,30,1,1,2,2015,26-Feb-15
,Busia,1,,,,,1,,3,3,,32.75,1,1,2,2015,23-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,1,,,,,1,,3,3,,15,1,1,2,2015,26-Feb-15
,Busia,0,,,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,1,,3,3,,9.25,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,1,,3,3,,9,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,1,,1,,,1,,3,3,,10.5,1,1,2,2015,26-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,1,,3,3,,5,,1,2,2015,26-Feb-15
,Busia,0,,1,,,1,,3,3,,5,,1,2,2015,26-Feb-15
,Busia,1,,1,,,1,,2,3,,25,1,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,1,,1,,,1,,3,3,,20,1,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,17may2015
,Busia,0,,,,,1,,2,3,,9,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,Busia,1,,,0,,1,,3,3,,50,1,1,3,2015,04mar2015
,Busia,0,,1,,,1,,3,3,,8.5,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,15,1,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,,,,1,,3,1,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,20,1,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,1,,2,3,,7.5,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,1,,1,,,1,,3,3,,11.25,1,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,1,,3,3,,6,,1,2,2015,25-Feb-15
,Busia,1,,1,,,1,,3,3,,10,1,1,2,2015,25-Feb-15
,Busia,1,,1,,,1,,3,3,,16.25,1,1,2,2015,25-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,25-Feb-15
,Busia,1,,1,,,1,,2,3,,10,1,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,,,,1,,3,3,,28.75,1,1,2,2015,24-Feb-15
,Busia,1,,,,,1,,3,3,,20,1,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,,,,1,,3,3,10,15,1,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,2,3,,20,1,1,2,2015,24-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,24-Feb-15
,Busia,1,,1,,,1,,3,3,,12,1,1,2,2015,24-Feb-15
,Busia,1,,1,,,1,,3,3,,10,1,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,9,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,9,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,50,1,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,21.25,1,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,1,,1,,,1,,3,3,,12.5,1,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,1,,1,,,1,,3,3,,60,1,1,3,2015,02mar2015
,Busia,0,,,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,,,,1,,3,3,,4,,1,5,2015,20may2015
,Busia,0,,,,,1,,3,3,,2.333333333,,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,27.5,1,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,24-Feb-15
,Busia,1,,1,,,1,,3,3,,42.5,1,1,2,2015,23-Feb-15
,Busia,0,0,,,,,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,1,,3,3,,7,,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,,100,1,1,3,2015,03mar2015
,Busia,1,,1,,,1,,2,3,,12,1,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,2,3,,20,1,1,3,2015,03mar2015
,Busia,1,,1,,,1,,3,3,,16.25,1,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,,20,1,1,3,2015,03mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,2,3,,17,1,1,3,2015,03mar2015
,Busia,1,,1,,,1,,3,3,,15,1,1,2,2015,23-Feb-15
,Busia,0,,1,,,1,,2,3,,9.666666667,,1,2,2015,23-Feb-15
,Busia,0,,1,,,1,,1,2,,,,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,,16.25,1,1,2,2015,23-Feb-15
,Busia,1,,1,,,1,,3,3,10,79.16666667,1,1,5,2015,20may2015
,Busia,0,,,,,1,,3,3,,1,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,9,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Busia,0,,1,,,1,,3,3,,4.75,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,Busia,0,0,,,,,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,1,,1,,,1,,3,3,,11.25,1,1,2,2015,28-Feb-15
,Busia,0,,1,,,1,,3,3,,1,,1,3,2015,03mar2015
,Busia,0,,1,,,1,,3,3,,8,,1,2,2015,28-Feb-15
,Busia,0,,1,,,1,,3,2,,8.25,,1,3,2015,03mar2015
,Busia,1,,1,,,1,,3,3,,80,1,1,2,2015,27-Feb-15
,Busia,1,,,,,1,,3,2,,14,1,1,3,2015,03mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,Busia,1,,1,,,1,,3,3,11,13,1,1,2,2015,27-Feb-15
,Busia,1,,1,,,1,,3,3,,10,1,1,2,2015,27-Feb-15
,Busia,0,,1,,,1,,3,3,,9.25,,1,2,2015,27-Feb-15
,Busia,0,,1,,,1,,3,3,,9.25,,1,2,2015,27-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,Busia,1,,1,,,1,,3,3,,15,1,1,2,2015,27-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,27-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,27-Feb-15
,Busia,0,,1,,,1,,2,3,,9.25,,1,2,2015,27-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,27-Feb-15
,Busia,1,,,,,1,,2,3,,12,1,1,2,2015,27-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,1,,1,,,1,,3,3,,11.25,1,1,2,2015,28-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,28-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,1,,1,,,1,,3,3,,10,1,1,5,2015,20may2015
,Busia,0,,,,,1,,3,3,,6,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,11,6.083333333,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,9,4.5,,1,5,2015,20may2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,1,,,,,1,,3,3,,15,1,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,02mar2015
,Busia,1,,1,,,1,,3,3,,25,1,1,3,2015,04mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Busia,1,,1,,,1,,3,3,,92.5,1,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,11.25,1,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,1,,,,,1,,3,3,,30,1,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,10.5,1,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,04mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,22.5,1,1,3,2015,04mar2015
,Busia,1,,1,,,1,,3,3,,10,1,1,3,2015,05mar2015
,Busia,1,,1,,,1,,3,3,,42.5,1,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,85,1,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,11.75,1,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,12.75,1,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,1,,1,,,1,,3,3,,32.5,1,1,3,2015,03mar2015
,Busia,1,,,1,1,1,,2,3,,22.5,1,1,5,2015,21may2015
,Busia,1,,,1,1,1,,2,3,,16.25,1,1,5,2015,21may2015
,Busia,0,0,,,,,,,,,,,1,5,2015,21may2015
,Busia,0,0,,,,,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,,,,1,,3,3,,2,,1,5,2015,20may2015
,Busia,0,,,,,1,,3,3,9,4,,1,5,2015,20may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,20may2015
,Busia,1,,1,,,1,,3,3,,15,1,1,5,2015,20may2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,11.25,1,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,10,1,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,85,1,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,10,1,1,3,2015,06mar2015
,Busia,1,,1,,,1,,3,3,,10,1,1,3,2015,06mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,06mar2015
,Busia,0,,1,,,1,,3,3,,5,,1,3,2015,07mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,06mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,06mar2015
,Busia,0,,,,,0,,,,,,,1,5,2015,20may2015
,Busia,0,,1,,,1,,3,3,,9,,1,5,2015,20may2015
,Busia,1,,,,,1,,3,3,,45,1,1,5,2015,20may2015
,Busia,0,0,,,,,,,,,,,1,3,2015,13mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,0,,,,,,,,,,,1,3,2015,13mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,0,,,,,,,,,,,1,3,2015,13mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,13mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,0,,1,,,1,,1,2,,,,1,2,2015,26-Feb-15
,Busia,1,,,,,1,,3,3,,20,1,1,2,2015,26-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,1,,1,,,1,,3,3,,20,1,1,2,2015,28-Feb-15
,Busia,0,,1,,,1,,3,3,,8,,1,2,2015,28-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,28-Feb-15
,Busia,0,,,,,0,,,,,,,1,3,2015,02mar2015
,Busia,0,,,,,1,,3,3,,3.5,,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,02mar2015
,Busia,1,,,0,,1,,3,3,,100,1,1,2,2015,26-Feb-15
,Busia,1,,,0,,1,,3,3,,100,1,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,02mar2015
,Busia,0,,,,,1,,3,3,,8,,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,02mar2015
,Busia,0,,1,,,1,,3,3,,1,,1,5,2015,21may2015
,Busia,0,,1,,,1,,3,3,,1,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,0,,,,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,1,,3,3,,1,,1,5,2015,21may2015
,Busia,0,,1,,,1,,3,3,,6,,1,3,2015,09mar2015
,Busia,1,,1,,,1,,3,3,,12,1,1,3,2015,04mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,09mar2015
,Busia,1,,,,,1,,3,3,,22.5,1,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,09mar2015
,Busia,1,,1,,,1,,3,3,,30,1,1,3,2015,04mar2015
,Busia,0,1,,1,1,0,,,,,,,1,3,2015,09mar2015
,Busia,1,,1,,,1,,3,3,,35.83333333,1,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,09mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,09mar2015
,Busia,1,,1,,,1,,3,3,,30,1,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,09mar2015
,Busia,0,,1,,,1,,3,3,,4,,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,09mar2015
,Busia,0,,1,,,1,,3,3,3,,,1,3,2015,05mar2015
,Busia,0,,1,,,1,,3,3,,8,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,05mar2015
,Busia,1,,1,,,1,,3,3,9,21,1,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,1,,3,3,,1,,1,5,2015,21may2015
,Busia,1,,1,,,1,,2,3,,25.75,1,1,3,2015,11mar2015
,Busia,0,,1,,,1,,3,2,,7,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,11mar2015
,Busia,0,1,1,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,11mar2015
,Busia,1,,,,,1,,3,3,,15.83333333,1,1,3,2015,03mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,04mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,12mar2015
,Busia,0,,1,,,1,,3,3,3,,,1,3,2015,08mar2015
,Busia,0,1,1,,,1,,1,3,,,,1,3,2015,12mar2015
,Busia,0,,1,,,1,,1,3,,,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,1,,3,3,,7,,1,3,2015,08mar2015
,Busia,0,,1,,,1,,3,3,9,6,,1,3,2015,08mar2015
,Busia,0,,1,,,1,,3,3,,6,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,1,1,1,,3,3,,6.75,,1,3,2015,08mar2015
,Busia,1,,,0,,1,,3,3,,11.25,1,1,3,2015,08mar2015
,Busia,1,,,0,,1,,3,3,,31.66666667,1,1,3,2015,06mar2015
,Busia,0,,1,,,1,,3,3,,4,,1,3,2015,08mar2015
,Busia,0,,,,,1,,3,3,,6,,1,3,2015,08mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,08mar2015
,Busia,0,,,,,1,,3,3,9,4,,1,3,2015,08mar2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,1,,3,3,,8,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,0,,1,,,0,,,,,,,1,5,2015,21may2015
,Busia,1,,,,,1,,3,3,,20,1,1,3,2015,05mar2015
,Busia,0,,1,,,1,,1,2,,,,1,3,2015,11mar2015
,Busia,1,,1,,,1,,3,3,,35,1,1,3,2015,05mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,,,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,11mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,05mar2015
,Busia,1,,1,,,1,,3,3,,15,1,1,3,2015,05mar2015
,Busia,1,,1,,,1,,2,3,9,21,1,1,5,2015,21may2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,05mar2015
,Busia,0,,1,,,1,,3,3,,8,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,0,,1,,,1,,3,3,8,,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,1,,,,,1,,3,3,,15,1,1,2,2015,27-Feb-15
,Busia,1,,1,,,1,,3,3,,10.5,1,1,2,2015,27-Feb-15
,Busia,0,1,,,,0,,,,,,,1,3,2015,10mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,0,,1,,,1,,3,3,,3,,1,3,2015,03mar2015
,Busia,0,0,,,,,,,,,,,1,3,2015,10mar2015
,Busia,0,,1,,,0,,,,,,,1,3,2015,03mar2015
,Busia,0,,1,,,1,,3,3,,7,,1,3,2015,03mar2015
,Busia,1,,1,,,1,,3,3,,12,1,1,2,2015,27-Feb-15
,Busia,0,0,,,,,,,,,,,1,3,2015,11mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,0,,,,,,,,,,,1,2,2015,24-Feb-15
,Busia,0,,1,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,,,,,0,,,,,,,1,2,2015,25-Feb-15
,Busia,0,1,1,,,0,,,,,,,1,3,2015,11mar2015
,Busia,0,,1,,,1,,1,3,,,,1,2,2015,24-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,24-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,24-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,1,,2,3,10,7,,1,2,2015,24-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,0,,,,,,,,,,,1,2,2015,26-Feb-15
,Busia,0,,1,,,0,,,,,,,1,2,2015,26-Feb-15
,Busia,1,,,,,1,,3,3,,15,1,1,2,2015,23-Feb-15
,Busia,0,,,,,0,,,,,,,1,2,2015,24-Feb-15
,Busia,1,,,0,,1,,2,3,,30,1,1,2,2015,23-Feb-15
